,model_name,country_code,item_group_code,outlet_group_code,week_of_forecast,actual_check,absolute_actual_difference,percentage_actual_difference,absolute_forecast_difference,percentage_forecast_difference,cell,mape_diff,1-rmsse_diff,wide_mape_diff,abs_mape_diff,abs_wide_mape_diff,abs_1-rmsse_diff
40,exponential_smoothing,GB,MONITORS,ALL,2705,0.0,158794.8354,21.0,322993.9022,48.0,GB-MONITORS-ALL,0.0163,-0.2306,-0.0323,0.0163,0.0323,0.2306
41,exponential_smoothing,GB,MONITORS,ALL,2706,0.0,156290.2184,21.0,408897.1025,52.0,GB-MONITORS-ALL,0.2745,-0.8227,0.2704,0.2745,0.2704,0.8227
42,exponential_smoothing,GB,POINTING_DEV,ALL,2701,0.0,15980.0,1.0,229586.5097,17.0,GB-POINTING_DEV-ALL,-0.0047,-0.0878,-0.0249,0.0047,0.0249,0.0878
43,exponential_smoothing,GB,POINTING_DEV,ALL,2702,0.0,15764.0,1.0,-89417.8503,-6.0,GB-POINTING_DEV-ALL,-0.0138,0.0034,-0.0723,0.0138,0.0723,0.0034
44,exponential_smoothing,GB,POINTING_DEV,ALL,2703,0.0,15543.0,1.0,151320.8249,10.0,GB-POINTING_DEV-ALL,0.0924,-0.5602,0.0925,0.0924,0.0925,0.5602
45,exponential_smoothing,GB,POINTING_DEV,ALL,2704,0.0,15282.0,1.0,-41808.4726,-3.0,GB-POINTING_DEV-ALL,-0.0524,0.2691,-0.0401,0.0524,0.0401,0.2691
46,exponential_smoothing,GB,POINTING_DEV,ALL,2705,0.0,15203.0,1.0,-144616.4803,-9.0,GB-POINTING_DEV-ALL,-0.0569,0.2279,-0.0539,0.0569,0.0539,0.2279
47,exponential_smoothing,GB,POINTING_DEV,ALL,2706,0.0,15027.0,1.0,93339.3894,6.0,GB-POINTING_DEV-ALL,0.0401,-0.2591,0.0538,0.0401,0.0538,0.2591
48,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2701,0.0,58246.0,42.0,57263.0988,38.0,NO-MOBILE_COMPUTING-ALL,-0.0047,-0.0383,-0.0295,0.0047,0.0295,0.0383
49,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2702,0.0,59036.0,43.0,62276.731,42.0,NO-MOBILE_COMPUTING-ALL,0.0273,-0.1975,-0.0067,0.0273,0.0067,0.1975
50,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2703,0.0,59042.0,43.0,89976.2698,67.0,NO-MOBILE_COMPUTING-ALL,0.0751,-0.5832,0.1218,0.0751,0.1218,0.5832
51,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2704,0.0,59059.0,44.0,59013.7921,40.0,NO-MOBILE_COMPUTING-ALL,0.0109,-0.1643,-0.0341,0.0109,0.0341,0.1643
52,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2705,0.0,57704.0,43.0,56884.3324,39.0,NO-MOBILE_COMPUTING-ALL,-0.0047,-0.0481,-0.0319,0.0047,0.0319,0.0481
53,exponential_smoothing,NO,MOBILE_COMPUTING,ALL,2706,0.0,56371.0,42.0,56947.9346,38.0,NO-MOBILE_COMPUTING-ALL,-0.0156,-0.0739,-0.0292,0.0156,0.0292,0.0739
54,exponential_smoothing,NO,PTV_FLAT,ALL,2701,0.0,4485.0,2.0,-33539.1869,-18.0,NO-PTV_FLAT-ALL,0.0975,-0.3968,0.1896,0.0975,0.1896,0.3968
55,exponential_smoothing,NO,PTV_FLAT,ALL,2702,0.0,4470.0,2.0,9363.6121,5.0,NO-PTV_FLAT-ALL,-0.0104,0.0543,-0.0266,0.0104,0.0266,0.0543
56,exponential_smoothing,NO,PTV_FLAT,ALL,2703,0.0,4425.0,2.0,4162.8296,2.0,NO-PTV_FLAT-ALL,0.0,-0.0145,-0.0005,0.0,0.0005,0.0145
57,exponential_smoothing,NO,PTV_FLAT,ALL,2704,0.0,4407.0,2.0,-10878.1439,-5.0,NO-PTV_FLAT-ALL,-0.0263,0.037,-0.0387,0.0263,0.0387,0.037
58,exponential_smoothing,NO,PTV_FLAT,ALL,2705,0.0,4441.0,2.0,14950.9792,9.0,NO-PTV_FLAT-ALL,-0.0912,0.2365,-0.0572,0.0912,0.0572,0.2365
59,exponential_smoothing,NO,PTV_FLAT,ALL,2706,0.0,4480.0,2.0,2621.5871,2.0,NO-PTV_FLAT-ALL,0.007,-0.0167,0.0072,0.007,0.0072,0.0167
60,exponential_smoothing,SE,MEDIATABLETS,ALL,2701,0.0,16797.0,8.0,32371.022,15.0,SE-MEDIATABLETS-ALL,0.0174,-0.2181,0.0647,0.0174,0.0647,0.2181
61,exponential_smoothing,SE,MEDIATABLETS,ALL,2702,0.0,16675.0,8.0,15576.0374,7.0,SE-MEDIATABLETS-ALL,-0.0018,-0.0074,0.0037,0.0018,0.0037,0.0074
62,exponential_smoothing,SE,MEDIATABLETS,ALL,2703,0.0,16833.0,8.0,22045.1604,10.0,SE-MEDIATABLETS-ALL,-0.001,-0.0017,0.0204,0.001,0.0204,0.0017
63,exponential_smoothing,SE,MEDIATABLETS,ALL,2704,0.0,16801.0,8.0,-13176.4431,-6.0,SE-MEDIATABLETS-ALL,0.1089,-0.372,0.1263,0.1089,0.1263,0.372
64,exponential_smoothing,SE,MEDIATABLETS,ALL,2705,0.0,16786.0,8.0,13483.972,6.0,SE-MEDIATABLETS-ALL,-0.0041,0.0362,-0.0154,0.0041,0.0154,0.0362
65,exponential_smoothing,SE,MEDIATABLETS,ALL,2706,0.0,16826.0,8.0,28945.1256,13.0,SE-MEDIATABLETS-ALL,0.0109,-0.22,0.0505,0.0109,0.0505,0.22
66,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2701,0.0,86956.0,39.0,117437.0438,51.0,SE-MOBILE_COMPUTING-ALL,0.0557,0.1895,0.0918,0.0557,0.0918,0.1895
67,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2702,0.0,87920.0,39.0,121053.5878,72.0,SE-MOBILE_COMPUTING-ALL,-0.168,1.4531,-0.1758,0.168,0.1758,1.4531
68,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2703,0.0,87964.0,40.0,98883.5843,43.0,SE-MOBILE_COMPUTING-ALL,0.0463,0.0277,0.0283,0.0463,0.0283,0.0277
69,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2704,0.0,86785.0,39.0,173187.4797,77.0,SE-MOBILE_COMPUTING-ALL,0.2805,-1.3926,0.2765,0.2805,0.2765,1.3926
70,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2705,0.0,85639.0,39.0,107009.049,47.0,SE-MOBILE_COMPUTING-ALL,0.0724,-0.1253,0.0592,0.0724,0.0592,0.1253
71,exponential_smoothing,SE,MOBILE_COMPUTING,ALL,2706,0.0,85544.0,39.0,95428.0176,40.0,SE-MOBILE_COMPUTING-ALL,-0.0101,0.5679,0.0076,0.0101,0.0076,0.5679
72,exponential_smoothing,SE,PTV_FLAT,ALL,2701,0.0,6811.0,2.0,-337599.3522,-45.0,SE-PTV_FLAT-ALL,-1.0624,3.6468,-0.8579,1.0624,0.8579,3.6468
73,exponential_smoothing,SE,PTV_FLAT,ALL,2702,0.0,6743.0,2.0,24262.8015,4.0,SE-PTV_FLAT-ALL,0.0479,-0.2217,0.0341,0.0479,0.0341,0.2217
74,exponential_smoothing,SE,PTV_FLAT,ALL,2703,0.0,6621.0,2.0,136371.2659,23.0,SE-PTV_FLAT-ALL,0.3911,-1.0807,0.3109,0.3911,0.3109,1.0807
75,exponential_smoothing,SE,PTV_FLAT,ALL,2704,0.0,6514.0,2.0,-1.0299567340431975e+223,-100.0,SE-PTV_FLAT-ALL,-3.8493497117986846e+217,inf,-2.6168198308477516e+217,3.8493497117986846e+217,2.6168198308477516e+217,inf
76,exponential_smoothing,SE,PTV_FLAT,ALL,2705,0.0,6452.0,2.0,-766364.0606,-43.0,SE-PTV_FLAT-ALL,-2.52,11.3217,-2.045,2.52,2.045,11.3217
77,exponential_smoothing,SE,PTV_FLAT,ALL,2706,0.0,6318.0,2.0,50129.5327,7.0,SE-PTV_FLAT-ALL,0.1443,-0.4508,0.0995,0.1443,0.0995,0.4508
0,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2701,0.0,36936.0,13.0,36339.3828,12.0,CH-MOBILE_COMPUTING-ALL,-0.0193,-0.003,-0.0056,0.0193,0.0056,0.003
1,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2702,0.0,37756.0,13.0,35732.2651,12.0,CH-MOBILE_COMPUTING-ALL,-0.0173,-0.0048,-0.0098,0.0173,0.0098,0.0048
2,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2703,0.0,37712.0,13.0,36269.2437,12.0,CH-MOBILE_COMPUTING-ALL,-0.0172,-0.0055,-0.007,0.0172,0.007,0.0055
3,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2704,0.0,37738.0,13.0,38442.5479,14.0,CH-MOBILE_COMPUTING-ALL,-0.0138,-0.011,-0.0025,0.0138,0.0025,0.011
4,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2705,0.0,38218.0,13.0,41940.812,15.0,CH-MOBILE_COMPUTING-ALL,-0.0156,0.0032,-0.0154,0.0156,0.0154,0.0032
5,nixtla_arima,CH,MOBILE_COMPUTING,ALL,2706,0.0,40134.0,14.0,36271.1499,13.0,CH-MOBILE_COMPUTING-ALL,-0.0094,-0.0443,0.008,0.0094,0.008,0.0443
6,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2701,0.0,8578.8196,3.0,11223.7407,3.0,DE-DIGITAL_CAMERAS-ALL,-0.0055,0.0137,0.0048,0.0055,0.0048,0.0137
7,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2702,0.0,8454.9906,3.0,11079.0322,3.0,DE-DIGITAL_CAMERAS-ALL,-0.0061,0.0144,0.0054,0.0061,0.0054,0.0144
8,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2703,0.0,8337.3749,3.0,10723.5474,3.0,DE-DIGITAL_CAMERAS-ALL,-0.0064,0.0157,0.0055,0.0064,0.0055,0.0157
9,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2704,0.0,8315.4601,3.0,11946.1255,3.0,DE-DIGITAL_CAMERAS-ALL,-0.0081,0.0134,0.0092,0.0081,0.0092,0.0134
10,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2705,0.0,8378.8944,3.0,11640.1758,3.0,DE-DIGITAL_CAMERAS-ALL,-0.008,0.0148,0.0086,0.008,0.0086,0.0148
11,nixtla_arima,DE,DIGITAL_CAMERAS,ALL,2706,0.0,8101.6096,3.0,11800.6919,4.0,DE-DIGITAL_CAMERAS-ALL,-0.009,0.0155,0.0102,0.009,0.0102,0.0155
12,nixtla_arima,DE,PTV_FLAT,ALL,2701,0.0,21056.7331,1.0,21411.25,1.0,DE-PTV_FLAT-ALL,0.0025,-0.0151,-0.0016,0.0025,0.0016,0.0151
13,nixtla_arima,DE,PTV_FLAT,ALL,2702,0.0,21004.196,1.0,19616.1797,1.0,DE-PTV_FLAT-ALL,-0.001,0.0,-0.0021,0.001,0.0021,0.0
14,nixtla_arima,DE,PTV_FLAT,ALL,2703,0.0,21256.5156,1.0,23682.2031,1.0,DE-PTV_FLAT-ALL,-0.0014,-0.0008,0.0007,0.0014,0.0007,0.0008
15,nixtla_arima,DE,PTV_FLAT,ALL,2704,0.0,21063.0323,1.0,25225.1484,1.0,DE-PTV_FLAT-ALL,-0.0014,-0.0002,-0.0015,0.0014,0.0015,0.0002
16,nixtla_arima,DE,PTV_FLAT,ALL,2705,0.0,21284.6865,1.0,24066.2383,1.0,DE-PTV_FLAT-ALL,-0.0013,-0.0001,-0.0012,0.0013,0.0012,0.0001
17,nixtla_arima,DE,PTV_FLAT,ALL,2706,0.0,21618.0329,1.0,18056.0938,1.0,DE-PTV_FLAT-ALL,-0.0014,-0.001,0.0009,0.0014,0.0009,0.001
18,nixtla_arima,DK,MEDIATABLETS,ALL,2701,0.0,26274.0,19.0,20955.5786,13.0,DK-MEDIATABLETS-ALL,-0.0382,0.0929,-0.0583,0.0382,0.0583,0.0929
19,nixtla_arima,DK,MEDIATABLETS,ALL,2702,0.0,27148.0,20.0,21440.8064,14.0,DK-MEDIATABLETS-ALL,-0.0297,0.0473,-0.0592,0.0297,0.0592,0.0473
20,nixtla_arima,DK,MEDIATABLETS,ALL,2703,0.0,28093.0,20.0,21955.657,14.0,DK-MEDIATABLETS-ALL,-0.0333,0.04,-0.0631,0.0333,0.0631,0.04
21,nixtla_arima,DK,MEDIATABLETS,ALL,2704,0.0,28371.0,21.0,21819.8044,14.0,DK-MEDIATABLETS-ALL,-0.0345,0.0375,-0.066,0.0345,0.066,0.0375
22,nixtla_arima,DK,MEDIATABLETS,ALL,2705,0.0,29249.0,21.0,20816.9807,13.0,DK-MEDIATABLETS-ALL,-0.0302,0.0236,-0.0755,0.0302,0.0755,0.0236
23,nixtla_arima,DK,MEDIATABLETS,ALL,2706,0.0,29069.0,21.0,20855.2703,13.0,DK-MEDIATABLETS-ALL,-0.0281,0.0235,-0.0737,0.0281,0.0737,0.0235
24,nixtla_arima,DK,PTV_FLAT,ALL,2701,0.0,2394.0,1.0,3357.5244,2.0,DK-PTV_FLAT-ALL,-0.005,-0.0117,0.0042,0.005,0.0042,0.0117
25,nixtla_arima,DK,PTV_FLAT,ALL,2702,0.0,2375.0,1.0,7379.0845,4.0,DK-PTV_FLAT-ALL,-0.003,0.0221,-0.0252,0.003,0.0252,0.0221
26,nixtla_arima,DK,PTV_FLAT,ALL,2703,0.0,2305.0,1.0,3006.373,2.0,DK-PTV_FLAT-ALL,-0.0041,0.0075,-0.0046,0.0041,0.0046,0.0075
27,nixtla_arima,DK,PTV_FLAT,ALL,2704,0.0,2300.0,1.0,2867.6895,1.0,DK-PTV_FLAT-ALL,-0.0022,0.003,-0.0029,0.0022,0.0029,0.003
28,nixtla_arima,DK,PTV_FLAT,ALL,2705,0.0,2306.0,1.0,2866.8569,1.0,DK-PTV_FLAT-ALL,-0.0024,0.002,0.0025,0.0024,0.0025,0.002
29,nixtla_arima,DK,PTV_FLAT,ALL,2706,0.0,2304.0,1.0,2909.4429,1.0,DK-PTV_FLAT-ALL,-0.0068,0.002,0.0024,0.0068,0.0024,0.002
30,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2701,0.0,66533.3781,8.0,69576.209,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0172,-0.0018,-0.0166,0.0172,0.0166,0.0018
31,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2702,0.0,67019.4805,8.0,68743.0215,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0186,-0.0016,-0.0182,0.0186,0.0182,0.0016
32,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2703,0.0,65975.1462,8.0,68702.8164,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0183,-0.0026,-0.018,0.0183,0.018,0.0026
33,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2704,0.0,64892.5606,8.0,69394.0566,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0174,-0.0023,-0.0168,0.0174,0.0168,0.0023
34,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2705,0.0,68957.1002,8.0,69082.3887,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0284,0.0026,-0.0249,0.0284,0.0249,0.0026
35,nixtla_arima,GB,INKJET_PRINTING_DEVICES,ALL,2706,0.0,68571.3154,8.0,68826.5781,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0288,0.0031,-0.0255,0.0288,0.0255,0.0031
36,nixtla_arima,GB,MONITORS,ALL,2701,0.0,168804.5427,22.0,220233.7324,23.0,GB-MONITORS-ALL,0.0003,-0.0328,0.0111,0.0003,0.0111,0.0328
37,nixtla_arima,GB,MONITORS,ALL,2702,0.0,167153.0523,22.0,214570.9844,22.0,GB-MONITORS-ALL,-0.006,-0.009,0.002,0.006,0.002,0.009
38,nixtla_arima,GB,MONITORS,ALL,2703,0.0,165167.8115,21.0,-34640.9648,-4.0,GB-MONITORS-ALL,0.0498,0.0162,-0.0133,0.0498,0.0133,0.0162
39,nixtla_arima,GB,MONITORS,ALL,2704,0.0,161100.5503,21.0,208758.1523,24.0,GB-MONITORS-ALL,0.0256,-0.0401,0.03,0.0256,0.03,0.0401
40,nixtla_arima,GB,MONITORS,ALL,2705,0.0,158794.8354,21.0,210521.1973,25.0,GB-MONITORS-ALL,0.0306,-0.0414,0.0359,0.0306,0.0359,0.0414
41,nixtla_arima,GB,MONITORS,ALL,2706,0.0,156290.2184,21.0,204777.1133,24.0,GB-MONITORS-ALL,0.0278,-0.0238,0.0337,0.0278,0.0337,0.0238
42,nixtla_arima,GB,POINTING_DEV,ALL,2701,0.0,15980.0,1.0,8214.3945,1.0,GB-POINTING_DEV-ALL,-0.0054,-0.0178,-0.0062,0.0054,0.0062,0.0178
43,nixtla_arima,GB,POINTING_DEV,ALL,2702,0.0,15764.0,1.0,9923.5234,1.0,GB-POINTING_DEV-ALL,-0.004,-0.0192,-0.0048,0.004,0.0048,0.0192
44,nixtla_arima,GB,POINTING_DEV,ALL,2703,0.0,15543.0,1.0,10406.6406,1.0,GB-POINTING_DEV-ALL,0.0004,-0.0477,0.0021,0.0004,0.0021,0.0477
45,nixtla_arima,GB,POINTING_DEV,ALL,2704,0.0,15282.0,1.0,11593.8555,1.0,GB-POINTING_DEV-ALL,-0.0023,-0.0324,-0.0031,0.0023,0.0031,0.0324
46,nixtla_arima,GB,POINTING_DEV,ALL,2705,0.0,15203.0,1.0,13783.9297,1.0,GB-POINTING_DEV-ALL,-0.0023,-0.0329,-0.0015,0.0023,0.0015,0.0329
47,nixtla_arima,GB,POINTING_DEV,ALL,2706,0.0,15027.0,1.0,14218.7344,1.0,GB-POINTING_DEV-ALL,-0.0021,-0.0342,-0.0009,0.0021,0.0009,0.0342
48,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2701,0.0,58246.0,42.0,47672.0291,33.0,NO-MOBILE_COMPUTING-ALL,0.006,-0.0924,-0.0188,0.006,0.0188,0.0924
49,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2702,0.0,59036.0,43.0,47640.2957,33.0,NO-MOBILE_COMPUTING-ALL,0.015,-0.1113,-0.0111,0.015,0.0111,0.1113
50,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2703,0.0,59042.0,43.0,47759.1763,33.0,NO-MOBILE_COMPUTING-ALL,0.0094,-0.0923,-0.0306,0.0094,0.0306,0.0923
51,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2704,0.0,59059.0,44.0,49442.7085,35.0,NO-MOBILE_COMPUTING-ALL,0.007,-0.0897,-0.0636,0.007,0.0636,0.0897
52,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2705,0.0,57704.0,43.0,49416.2939,35.0,NO-MOBILE_COMPUTING-ALL,-0.0001,-0.0738,-0.0625,0.0001,0.0625,0.0738
53,nixtla_arima,NO,MOBILE_COMPUTING,ALL,2706,0.0,56371.0,42.0,49609.178,35.0,NO-MOBILE_COMPUTING-ALL,-0.0068,-0.0565,-0.0563,0.0068,0.0563,0.0565
54,nixtla_arima,NO,PTV_FLAT,ALL,2701,0.0,4485.0,2.0,4242.0352,2.0,NO-PTV_FLAT-ALL,-0.0054,-0.002,-0.004,0.0054,0.004,0.002
55,nixtla_arima,NO,PTV_FLAT,ALL,2702,0.0,4470.0,2.0,4210.7397,2.0,NO-PTV_FLAT-ALL,-0.0046,-0.0027,-0.0038,0.0046,0.0038,0.0027
56,nixtla_arima,NO,PTV_FLAT,ALL,2703,0.0,4425.0,2.0,4136.0483,2.0,NO-PTV_FLAT-ALL,-0.0048,-0.0025,-0.004,0.0048,0.004,0.0025
57,nixtla_arima,NO,PTV_FLAT,ALL,2704,0.0,4407.0,2.0,4070.5811,2.0,NO-PTV_FLAT-ALL,-0.0049,-0.0025,-0.0045,0.0049,0.0045,0.0025
58,nixtla_arima,NO,PTV_FLAT,ALL,2705,0.0,4441.0,2.0,4183.4761,2.0,NO-PTV_FLAT-ALL,-0.0034,-0.0021,-0.0018,0.0034,0.0018,0.0021
59,nixtla_arima,NO,PTV_FLAT,ALL,2706,0.0,4480.0,2.0,4226.1572,2.0,NO-PTV_FLAT-ALL,-0.0034,-0.0025,-0.0015,0.0034,0.0015,0.0025
60,nixtla_arima,SE,MEDIATABLETS,ALL,2701,0.0,16797.0,8.0,13483.0825,6.0,SE-MEDIATABLETS-ALL,-0.0026,0.0169,-0.0217,0.0026,0.0217,0.0169
61,nixtla_arima,SE,MEDIATABLETS,ALL,2702,0.0,16675.0,8.0,13217.8711,6.0,SE-MEDIATABLETS-ALL,-0.002,0.0182,-0.0212,0.002,0.0212,0.0182
62,nixtla_arima,SE,MEDIATABLETS,ALL,2703,0.0,16833.0,8.0,12052.5938,5.0,SE-MEDIATABLETS-ALL,0.0006,0.0209,-0.0264,0.0006,0.0264,0.0209
63,nixtla_arima,SE,MEDIATABLETS,ALL,2704,0.0,16801.0,8.0,10267.1143,4.0,SE-MEDIATABLETS-ALL,-0.0009,0.0269,-0.0335,0.0009,0.0335,0.0269
64,nixtla_arima,SE,MEDIATABLETS,ALL,2705,0.0,16786.0,8.0,10112.7368,4.0,SE-MEDIATABLETS-ALL,-0.0006,0.0267,-0.0336,0.0006,0.0336,0.0267
65,nixtla_arima,SE,MEDIATABLETS,ALL,2706,0.0,16826.0,8.0,10426.606,4.0,SE-MEDIATABLETS-ALL,-0.0038,0.0262,-0.0326,0.0038,0.0326,0.0262
66,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2701,0.0,86956.0,39.0,115372.2583,50.0,SE-MOBILE_COMPUTING-ALL,0.0793,-0.2401,0.0819,0.0793,0.0819,0.2401
67,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2702,0.0,87920.0,39.0,115092.9199,50.0,SE-MOBILE_COMPUTING-ALL,0.0756,-0.1901,0.0796,0.0756,0.0796,0.1901
68,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2703,0.0,87964.0,40.0,117626.7905,51.0,SE-MOBILE_COMPUTING-ALL,0.0903,-0.2325,0.087,0.0903,0.087,0.2325
69,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2704,0.0,86785.0,39.0,118419.7822,52.0,SE-MOBILE_COMPUTING-ALL,0.101,-0.2754,0.0936,0.101,0.0936,0.2754
70,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2705,0.0,85639.0,39.0,110952.8833,48.0,SE-MOBILE_COMPUTING-ALL,0.0865,-0.2141,0.0732,0.0865,0.0732,0.2141
71,nixtla_arima,SE,MOBILE_COMPUTING,ALL,2706,0.0,85544.0,39.0,117979.9077,51.0,SE-MOBILE_COMPUTING-ALL,0.1084,-0.3345,0.0949,0.1084,0.0949,0.3345
72,nixtla_arima,SE,PTV_FLAT,ALL,2701,0.0,6811.0,2.0,5536.8218,2.0,SE-PTV_FLAT-ALL,-0.0034,-0.0125,-0.0011,0.0034,0.0011,0.0125
73,nixtla_arima,SE,PTV_FLAT,ALL,2702,0.0,6743.0,2.0,5732.4058,2.0,SE-PTV_FLAT-ALL,-0.0019,-0.0077,-0.0002,0.0019,0.0002,0.0077
74,nixtla_arima,SE,PTV_FLAT,ALL,2703,0.0,6621.0,2.0,-4048.8066,-1.0,SE-PTV_FLAT-ALL,0.0215,-0.0713,0.0244,0.0215,0.0244,0.0713
75,nixtla_arima,SE,PTV_FLAT,ALL,2704,0.0,6514.0,2.0,5738.8232,2.0,SE-PTV_FLAT-ALL,-0.0023,-0.0036,0.0006,0.0023,0.0006,0.0036
76,nixtla_arima,SE,PTV_FLAT,ALL,2705,0.0,6452.0,2.0,6374.5869,2.0,SE-PTV_FLAT-ALL,-0.0031,-0.0011,-0.0016,0.0031,0.0016,0.0011
77,nixtla_arima,SE,PTV_FLAT,ALL,2706,0.0,6318.0,2.0,6295.5537,2.0,SE-PTV_FLAT-ALL,-0.0033,-0.0009,-0.0017,0.0033,0.0017,0.0009
