,model_name,country_code,item_group_code,outlet_group_code,week_of_forecast,actual_check,absolute_actual_difference,percentage_actual_difference,absolute_forecast_difference,percentage_forecast_difference,cell,mape_diff,1-rmsse_diff,wide_mape_diff,abs_mape_diff,abs_wide_mape_diff,abs_1-rmsse_diff
26,theta,DK,PTV_FLAT,ALL,2703,0.0,2305.0,1.0,2637.0318747231177,1.0,DK-PTV_FLAT-ALL,0.0003590827129049956,0.0027798562433535012,-0.002409341686948105,0.0003590827129049956,0.002409341686948105,0.0027798562433535012
27,theta,DK,PTV_FLAT,ALL,2704,0.0,2300.0,1.0,2558.812976344132,1.0,DK-PTV_FLAT-ALL,0.00012170987162310465,0.0028426715559006,-0.002044706796370699,0.00012170987162310465,0.002044706796370699,0.0028426715559006
28,theta,DK,PTV_FLAT,ALL,2705,0.0,2306.0,1.0,2473.311252832703,1.0,DK-PTV_FLAT-ALL,-0.00032810891009987797,0.002873826187007,-0.0016065134579172913,0.00032810891009987797,0.0016065134579172913,0.002873826187007
29,theta,DK,PTV_FLAT,ALL,2706,0.0,2304.0,1.0,2318.6999381225232,1.0,DK-PTV_FLAT-ALL,-0.0008586063904388042,0.0030623078707566996,-0.0008715243118462973,0.0008586063904388042,0.0008715243118462973,0.0030623078707566996
30,theta,GB,INKJET_PRINTING_DEVICES,ALL,2701,0.0,66533.37809097665,8.0,42768.996582142034,5.0,GB-INKJET_PRINTING_DEVICES-ALL,0.09705091598079679,-0.3512129294768604,0.023530891913594504,0.09705091598079679,0.023530891913594504,0.3512129294768604
31,theta,GB,INKJET_PRINTING_DEVICES,ALL,2702,0.0,67019.48054198179,8.0,-39873.843994066,-5.0,GB-INKJET_PRINTING_DEVICES-ALL,0.101737377897205,-0.39109931736606957,0.053656646747399506,0.101737377897205,0.053656646747399506,0.39109931736606957
32,theta,GB,INKJET_PRINTING_DEVICES,ALL,2703,3.637978807091713e-12,65975.14623847512,8.0,46642.034984633654,6.0,GB-INKJET_PRINTING_DEVICES-ALL,0.08176554950370389,-0.341493498978089,0.021015567486728,0.08176554950370389,0.021015567486728,0.341493498978089
33,theta,GB,INKJET_PRINTING_DEVICES,ALL,2704,3.637978807091713e-12,64892.56058656822,8.0,69865.96657581592,9.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.008834527082481197,-0.0007810137559129959,-0.006975345681755101,0.008834527082481197,0.006975345681755101,0.0007810137559129959
34,theta,GB,INKJET_PRINTING_DEVICES,ALL,2705,3.637978807091713e-12,68957.10016494754,8.0,75298.42502248802,9.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.011758305670775487,-0.004350132725449596,0.0055682247106966995,0.011758305670775487,0.0055682247106966995,0.004350132725449596
35,theta,GB,INKJET_PRINTING_DEVICES,ALL,2706,3.637978807091713e-12,68571.31542094372,8.0,68419.47451154076,8.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.013270244094589823,-0.0023307534945402053,-0.0023170762068858985,0.013270244094589823,0.0023170762068858985,0.0023307534945402053
36,theta,GB,MONITORS,ALL,2701,0.0,168804.5426688776,22.0,238837.85281689564,26.0,GB-MONITORS-ALL,0.031239281875658387,-0.07544583778068897,0.04106537254976589,0.031239281875658387,0.04106537254976589,0.07544583778068897
37,theta,GB,MONITORS,ALL,2702,0.0,167153.05226564035,22.0,362653.05092757003,45.0,GB-MONITORS-ALL,0.050394041025024316,0.026118362580428184,0.1991379880468333,0.050394041025024316,0.1991379880468333,0.026118362580428184
38,theta,GB,MONITORS,ALL,2703,0.0,165167.81150513655,21.0,161022.74789491924,21.0,GB-MONITORS-ALL,-0.025325604665871693,0.11053910264321967,-0.00012370311813719725,0.025325604665871693,0.00012370311813719725,0.11053910264321967
39,theta,GB,MONITORS,ALL,2704,0.0,161100.5502838013,21.0,167930.83370087523,26.0,GB-MONITORS-ALL,-0.015724644834887003,0.15239196610325909,-0.03257404729036831,0.015724644834887003,0.03257404729036831,0.15239196610325909
40,theta,GB,MONITORS,ALL,2705,0.0,158794.83537821504,21.0,281461.8411683161,42.0,GB-MONITORS-ALL,-0.04822709014513259,0.48809519950999797,-0.0787797992175751,0.04822709014513259,0.0787797992175751,0.48809519950999797
41,theta,GB,MONITORS,ALL,2706,0.0,156290.21840083983,21.0,181546.78057356857,25.0,GB-MONITORS-ALL,-0.0004213080143648795,0.1441742283914999,-0.0355398676282177,0.0004213080143648795,0.0355398676282177,0.1441742283914999
42,theta,GB,POINTING_DEV,ALL,2701,0.0,15980.0,1.0,18837.704841929117,1.0,GB-POINTING_DEV-ALL,-0.0015565951229845054,-0.031426805227894816,-0.002241442296847501,0.0015565951229845054,0.002241442296847501,0.031426805227894816
43,theta,GB,POINTING_DEV,ALL,2702,0.0,15764.0,1.0,18583.47274883622,1.0,GB-POINTING_DEV-ALL,-0.0017594771440152257,-0.029500162808734576,-0.0021923285387431025,0.0017594771440152257,0.0021923285387431025,0.029500162808734576
44,theta,GB,POINTING_DEV,ALL,2703,0.0,15543.0,1.0,20192.767472593638,2.0,GB-POINTING_DEV-ALL,-0.0008047535715742238,-0.03926770267064339,-0.004186999650738099,0.0008047535715742238,0.004186999650738099,0.03926770267064339
45,theta,GB,POINTING_DEV,ALL,2704,0.0,15282.0,1.0,19158.374452684657,1.0,GB-POINTING_DEV-ALL,-0.001056262530656188,-0.040019660315203875,-0.003757352652223392,0.001056262530656188,0.003757352652223392,0.040019660315203875
46,theta,GB,POINTING_DEV,ALL,2705,0.0,15203.0,1.0,18694.54233791669,1.0,GB-POINTING_DEV-ALL,-0.0012244929504586222,-0.04123270104250487,-0.003724732282798404,0.0012244929504586222,0.003724732282798404,0.04123270104250487
47,theta,GB,POINTING_DEV,ALL,2706,0.0,15027.0,1.0,18442.696203272935,1.0,GB-POINTING_DEV-ALL,-0.0010745345588435984,-0.04380329185319998,-0.0036448267193621015,0.0010745345588435984,0.0036448267193621015,0.04380329185319998
48,theta,NO,MOBILE_COMPUTING,ALL,2701,0.0,58246.0,42.0,62512.38595234932,41.0,NO-MOBILE_COMPUTING-ALL,0.0070518711244961785,-0.0933601613218474,-0.005902886660639692,0.0070518711244961785,0.005902886660639692,0.0933601613218474
49,theta,NO,MOBILE_COMPUTING,ALL,2702,0.0,59036.0,43.0,61109.28539360458,40.0,NO-MOBILE_COMPUTING-ALL,0.006898068002528596,-0.0645798768687797,-0.0177724321565646,0.006898068002528596,0.0177724321565646,0.0645798768687797
50,theta,NO,MOBILE_COMPUTING,ALL,2703,0.0,59042.0,43.0,60753.946262186015,41.0,NO-MOBILE_COMPUTING-ALL,0.006372770565058888,-0.05113132540042441,-0.015373545656621301,0.006372770565058888,0.015373545656621301,0.05113132540042441
51,theta,NO,MOBILE_COMPUTING,ALL,2704,0.0,59059.0,44.0,61263.46070433634,41.0,NO-MOBILE_COMPUTING-ALL,-0.004722254902098377,-0.0532334451289588,-0.025194855697939195,0.004722254902098377,0.025194855697939195,0.0532334451289588
52,theta,NO,MOBILE_COMPUTING,ALL,2705,0.0,57704.0,43.0,66183.37561562308,45.0,NO-MOBILE_COMPUTING-ALL,0.009733438125372584,-0.1725839068233896,0.0125782463645073,0.009733438125372584,0.0125782463645073,0.1725839068233896
53,theta,NO,MOBILE_COMPUTING,ALL,2706,0.0,56371.0,42.0,70403.51245969869,48.0,NO-MOBILE_COMPUTING-ALL,0.02869918032077501,-0.2952189502523474,0.0428478216641745,0.02869918032077501,0.0428478216641745,0.2952189502523474
54,theta,NO,PTV_FLAT,ALL,2701,0.0,4485.0,2.0,4676.765211882459,2.0,NO-PTV_FLAT-ALL,-0.006129298935765304,0.0005816532010969877,-0.0016617061789125087,0.006129298935765304,0.0016617061789125087,0.0005816532010969877
55,theta,NO,PTV_FLAT,ALL,2702,0.0,4470.0,2.0,4651.357954193879,2.0,NO-PTV_FLAT-ALL,-0.0036266627090021097,0.0008412436555648162,-0.0011936002872910967,0.0036266627090021097,0.0011936002872910967,0.0008412436555648162
56,theta,NO,PTV_FLAT,ALL,2703,0.0,4425.0,2.0,4453.592891586801,2.0,NO-PTV_FLAT-ALL,-0.004860207271660505,0.0020891338358929035,-0.0020870882124982004,0.004860207271660505,0.0020870882124982004,0.0020891338358929035
57,theta,NO,PTV_FLAT,ALL,2704,0.0,4407.0,2.0,4212.691496270591,2.0,NO-PTV_FLAT-ALL,-0.005142799982259305,0.0030211557465279204,-0.003559618287450897,0.005142799982259305,0.003559618287450897,0.0030211557465279204
58,theta,NO,PTV_FLAT,ALL,2705,0.0,4441.0,2.0,6878.54716758921,3.0,NO-PTV_FLAT-ALL,0.004174788479978708,-0.01862210942820841,0.010162151891752,0.004174788479978708,0.010162151891752,0.01862210942820841
59,theta,NO,PTV_FLAT,ALL,2706,0.0,4480.0,2.0,3969.5987380374318,2.0,NO-PTV_FLAT-ALL,-0.006371792845779822,0.005313999163980898,-0.0050493342171330086,0.006371792845779822,0.0050493342171330086,0.005313999163980898
60,theta,SE,MEDIATABLETS,ALL,2701,0.0,16797.0,8.0,21058.436052901598,9.0,SE-MEDIATABLETS-ALL,-0.001079338331374996,-0.0018132592738008997,0.015116530652059097,0.001079338331374996,0.015116530652059097,0.0018132592738008997
61,theta,SE,MEDIATABLETS,ALL,2702,0.0,16675.0,8.0,18612.057226615794,8.0,SE-MEDIATABLETS-ALL,-0.0033939020664247033,0.0062598768110557,0.004638560978348999,0.0033939020664247033,0.004638560978348999,0.0062598768110557
62,theta,SE,MEDIATABLETS,ALL,2703,0.0,16833.0,8.0,15825.178430485714,7.000000000000001,SE-MEDIATABLETS-ALL,-0.0032541212570304096,0.0149777514320143,-0.008583655545169995,0.0032541212570304096,0.008583655545169995,0.0149777514320143
63,theta,SE,MEDIATABLETS,ALL,2704,0.0,16801.0,8.0,18643.31000535966,8.0,SE-MEDIATABLETS-ALL,-0.005886410705099807,0.007637137303243901,0.0054411259270713,0.005886410705099807,0.0054411259270713,0.007637137303243901
64,theta,SE,MEDIATABLETS,ALL,2705,0.0,16786.0,8.0,16344.241530413025,7.000000000000001,SE-MEDIATABLETS-ALL,-0.004874868777532196,0.010303875031634002,-0.005048382233245004,0.004874868777532196,0.005048382233245004,0.010303875031634002
65,theta,SE,MEDIATABLETS,ALL,2706,0.0,16826.0,8.0,16877.279382630637,7.000000000000001,SE-MEDIATABLETS-ALL,-0.0032809537872676986,0.0089386266206697,-0.0038317714405255027,0.0032809537872676986,0.0038317714405255027,0.0089386266206697
66,theta,SE,MOBILE_COMPUTING,ALL,2701,0.0,86956.0,39.0,140090.333248958,60.0,SE-MOBILE_COMPUTING-ALL,0.12139801591016933,-0.08878149077998798,0.1586918688763047,0.12139801591016933,0.1586918688763047,0.08878149077998798
67,theta,SE,MOBILE_COMPUTING,ALL,2702,0.0,87920.0,39.0,139216.02094692586,61.0,SE-MOBILE_COMPUTING-ALL,0.10210702673805559,-0.01133877940213801,0.1588295149418338,0.10210702673805559,0.1588295149418338,0.01133877940213801
68,theta,SE,MOBILE_COMPUTING,ALL,2703,0.0,87964.0,40.0,135276.72769048982,59.0,SE-MOBILE_COMPUTING-ALL,0.1057379482189713,0.01376066023031508,0.1430111876158922,0.1057379482189713,0.1430111876158922,0.01376066023031508
69,theta,SE,MOBILE_COMPUTING,ALL,2704,0.0,86785.0,39.0,139820.5780275477,62.0,SE-MOBILE_COMPUTING-ALL,0.1253119797828624,-0.07557082421106998,0.166186882934609,0.1253119797828624,0.166186882934609,0.07557082421106998
70,theta,SE,MOBILE_COMPUTING,ALL,2705,0.0,85639.0,39.0,135886.80896173246,59.0,SE-MOBILE_COMPUTING-ALL,0.122943903692739,-0.08470726690367497,0.1539237287361485,0.122943903692739,0.1539237287361485,0.08470726690367497
71,theta,SE,MOBILE_COMPUTING,ALL,2706,0.0,85544.0,39.0,111753.5475131892,49.0,SE-MOBILE_COMPUTING-ALL,0.060782830144091415,0.2738084694263605,0.0781589428127902,0.060782830144091415,0.0781589428127902,0.2738084694263605
72,theta,SE,PTV_FLAT,ALL,2701,0.0,6811.0,2.0,6811.3780047525415,2.0,SE-PTV_FLAT-ALL,-0.003850227983945298,-0.0016127517074618347,-0.0007417215830058041,0.003850227983945298,0.0007417215830058041,0.0016127517074618347
73,theta,SE,PTV_FLAT,ALL,2702,0.0,6743.0,2.0,6845.700951078314,2.0,SE-PTV_FLAT-ALL,-0.0038528943511671188,-0.0013391476222755494,-0.0008201960853929033,0.0038528943511671188,0.0008201960853929033,0.0013391476222755494
74,theta,SE,PTV_FLAT,ALL,2703,0.0,6621.0,2.0,6649.280696003039,2.0,SE-PTV_FLAT-ALL,-0.0038217242125216933,-0.0018365298413249853,-0.00048743383843569826,0.0038217242125216933,0.00048743383843569826,0.0018365298413249853
75,theta,SE,PTV_FLAT,ALL,2704,0.0,6514.0,2.0,6410.3645926200115,2.0,SE-PTV_FLAT-ALL,-0.0031400230080341762,-0.0017903279830489005,0.0002529154159118,0.0031400230080341762,0.0002529154159118,0.0017903279830489005
76,theta,SE,PTV_FLAT,ALL,2705,0.0,6452.0,2.0,6282.815711438594,2.0,SE-PTV_FLAT-ALL,-0.0030074809146733994,-0.0027853777318876394,-0.0012698077541577965,0.0030074809146733994,0.0012698077541577965,0.0027853777318876394
77,theta,SE,PTV_FLAT,ALL,2706,0.0,6318.0,2.0,6311.748363905672,2.0,SE-PTV_FLAT-ALL,-0.0029597924433487077,-0.0027272562647266962,-0.0012355892813908087,0.0029597924433487077,0.0012355892813908087,0.0027272562647266962
0,tbats,CH,MOBILE_COMPUTING,ALL,2701,0.0,36936.0,13.0,-8662.954106266121,-3.0,CH-MOBILE_COMPUTING-ALL,-0.019297283669346105,-0.0821739306637504,0.0461379945210853,0.019297283669346105,0.0461379945210853,0.0821739306637504
1,tbats,CH,MOBILE_COMPUTING,ALL,2702,0.0,37756.0,13.0,91736.1733950607,39.0,CH-MOBILE_COMPUTING-ALL,-0.05883341484157262,0.22714331502949586,-0.1588582204801952,0.05883341484157262,0.1588582204801952,0.22714331502949586
2,tbats,CH,MOBILE_COMPUTING,ALL,2703,0.0,37712.0,13.0,82849.5304802438,35.0,CH-MOBILE_COMPUTING-ALL,-0.05968317509866522,0.5400671196798059,-0.15993437786279588,0.05968317509866522,0.15993437786279588,0.5400671196798059
3,tbats,CH,MOBILE_COMPUTING,ALL,2704,0.0,37737.99999999999,13.0,34372.640619170124,12.0,CH-MOBILE_COMPUTING-ALL,-0.007753212432731693,-0.04749452100007921,0.0074795102500958,0.007753212432731693,0.0074795102500958,0.04749452100007921
4,tbats,CH,MOBILE_COMPUTING,ALL,2705,0.0,38217.99999999999,13.0,46545.72821016757,19.0,CH-MOBILE_COMPUTING-ALL,-0.01619287307104869,0.038428460071289,-0.043158006170981505,0.01619287307104869,0.043158006170981505,0.038428460071289
5,tbats,CH,MOBILE_COMPUTING,ALL,2706,0.0,40134.0,14.000000000000002,57849.42161247747,23.0,CH-MOBILE_COMPUTING-ALL,-0.00953542848799599,0.30711749371219743,-0.06994294075216091,0.00953542848799599,0.06994294075216091,0.30711749371219743
6,tbats,DE,DIGITAL_CAMERAS,ALL,2701,3.637978807091713e-12,8578.819603174585,3.0,7545.460683206007,2.0,DE-DIGITAL_CAMERAS-ALL,-0.007529058305325215,0.025051710775680636,-0.00860313784580799,0.007529058305325215,0.00860313784580799,0.025051710775680636
7,tbats,DE,DIGITAL_CAMERAS,ALL,2702,3.637978807091713e-12,8454.990603174589,3.0,34032.55213664164,9.0,DE-DIGITAL_CAMERAS-ALL,0.06309599006933789,-0.07690986421897142,0.0714062730287629,0.06309599006933789,0.0714062730287629,0.07690986421897142
8,tbats,DE,DIGITAL_CAMERAS,ALL,2703,3.637978807091713e-12,8337.374936507924,3.0,13256.140872895498,3.0,DE-DIGITAL_CAMERAS-ALL,0.017140468849845797,-0.03976136034497879,0.010018892372849586,0.017140468849845797,0.010018892372849586,0.03976136034497879
9,tbats,DE,DIGITAL_CAMERAS,ALL,2704,3.637978807091713e-12,8315.46010317459,3.0,14195.768909987995,4.0,DE-DIGITAL_CAMERAS-ALL,0.012326070596817396,-0.013375781280562105,0.01339721910850128,0.012326070596817396,0.01339721910850128,0.013375781280562105
10,tbats,DE,DIGITAL_CAMERAS,ALL,2705,3.637978807091713e-12,8378.894436507924,3.0,3171.8780495787214,1.0,DE-DIGITAL_CAMERAS-ALL,-0.010366871319562904,0.05701074830582159,-0.02173872379093081,0.010366871319562904,0.02173872379093081,0.05701074830582159
11,tbats,DE,DIGITAL_CAMERAS,ALL,2706,3.637978807091713e-12,8101.609603174598,3.0,23358.579374381785,6.0,DE-DIGITAL_CAMERAS-ALL,0.02077745577194179,-0.05166369417161909,0.04261827526000392,0.02077745577194179,0.04261827526000392,0.05166369417161909
12,tbats,DE,PTV_FLAT,ALL,2701,0.0,21056.733144444035,1.0,32795.39446353295,1.0,DE-PTV_FLAT-ALL,-0.0018324941780486215,0.002337781831913008,-0.0051494731750721945,0.0018324941780486215,0.0051494731750721945,0.002337781831913008
13,tbats,DE,PTV_FLAT,ALL,2702,0.0,21004.195977777388,1.0,24532.79224985381,1.0,DE-PTV_FLAT-ALL,-0.0011253701132978022,5.105364772139964e-05,-0.0024251021817600082,0.0011253701132978022,0.0024251021817600082,5.105364772139964e-05
14,tbats,DE,PTV_FLAT,ALL,2703,0.0,21256.515620634527,1.0,16530.391950536286,1.0,DE-PTV_FLAT-ALL,-0.0006862184823885897,-0.002854386699955691,0.0002285655519937979,0.0006862184823885897,0.0002285655519937979,0.002854386699955691
15,tbats,DE,PTV_FLAT,ALL,2704,0.0,21063.032287301226,1.0,17049.543517306316,1.0,DE-PTV_FLAT-ALL,-0.00209527671044199,-0.000865145938270695,0.0008462481884082967,0.00209527671044199,0.0008462481884082967,0.000865145938270695
16,tbats,DE,PTV_FLAT,ALL,2705,0.0,21284.686453967915,1.0,16669.38101748553,1.0,DE-PTV_FLAT-ALL,-0.0026323085817885894,-0.0007593758915964977,0.0011984473109091995,0.0026323085817885894,0.0011984473109091995,0.0007593758915964977
17,tbats,DE,PTV_FLAT,ALL,2706,0.0,21618.032882539344,1.0,14952.515491293903,1.0,DE-PTV_FLAT-ALL,-0.0028616189141316695,-0.003533471526812215,0.0022012471318343003,0.0028616189141316695,0.0022012471318343003,0.003533471526812215
18,tbats,DK,MEDIATABLETS,ALL,2701,0.0,26274.0,19.0,-1370.6486678751917,-1.0,DK-MEDIATABLETS-ALL,-0.07278442570985272,0.14475304238283832,-0.1778524439403588,0.07278442570985272,0.1778524439403588,0.14475304238283832
19,tbats,DK,MEDIATABLETS,ALL,2702,0.0,27148.0,20.0,-3684.563886525504,-2.0,DK-MEDIATABLETS-ALL,-0.07051870083188339,0.1228188483725253,-0.13634929011162128,0.07051870083188339,0.13634929011162128,0.1228188483725253
20,tbats,DK,MEDIATABLETS,ALL,2703,0.0,28093.0,20.0,20795.36908873153,13.0,DK-MEDIATABLETS-ALL,-0.046836348708511,0.1209801992895876,-0.071855656570374,0.046836348708511,0.071855656570374,0.1209801992895876
21,tbats,DK,MEDIATABLETS,ALL,2704,0.0,28371.0,21.0,-10829.220920543106,-7.000000000000001,DK-MEDIATABLETS-ALL,-0.08870648033024978,-0.0457968007735791,-0.06342746247598621,0.08870648033024978,0.06342746247598621,0.0457968007735791
22,tbats,DK,MEDIATABLETS,ALL,2705,0.0,29249.0,21.0,61165.91758045281,51.0,DK-MEDIATABLETS-ALL,0.06761583200901011,0.0752226726105561,-0.06447138432021,0.06761583200901011,0.06447138432021,0.0752226726105561
23,tbats,DK,MEDIATABLETS,ALL,2706,0.0,29069.0,21.0,49776.293108034144,40.0,DK-MEDIATABLETS-ALL,0.0586781757524307,0.0569975493226329,-0.0838726609619289,0.0586781757524307,0.0838726609619289,0.0569975493226329
24,tbats,DK,PTV_FLAT,ALL,2701,0.0,2394.0,1.0,-31337.881669572427,-14.000000000000002,DK-PTV_FLAT-ALL,-0.06434123659755872,-0.201047214394119,-0.031005593968729497,0.06434123659755872,0.031005593968729497,0.201047214394119
25,tbats,DK,PTV_FLAT,ALL,2702,0.0,2375.0,1.0,3581.273253655233,2.0,DK-PTV_FLAT-ALL,0.0023870715320490066,0.0031621587836779957,-0.006793691025483203,0.0023870715320490066,0.006793691025483203,0.0031621587836779957
26,tbats,DK,PTV_FLAT,ALL,2703,0.0,2305.0,1.0,-21859.278275971243,-10.0,DK-PTV_FLAT-ALL,-0.009843262388052193,-0.36909890155770503,0.039010290171359395,0.009843262388052193,0.039010290171359395,0.36909890155770503
27,tbats,DK,PTV_FLAT,ALL,2704,0.0,2300.0,1.0,11995.35654231572,6.0,DK-PTV_FLAT-ALL,-0.003492249036702505,0.016019371726380682,0.047318014534244904,0.003492249036702505,0.047318014534244904,0.016019371726380682
28,tbats,DK,PTV_FLAT,ALL,2705,0.0,2306.0,1.0,-29664.519962861064,-14.000000000000002,DK-PTV_FLAT-ALL,-0.02567266718422248,-0.3592075600987513,0.0012565282303495101,0.02567266718422248,0.0012565282303495101,0.3592075600987513
29,tbats,DK,PTV_FLAT,ALL,2706,0.0,2304.0,1.0,1952.6595858382789,1.0,DK-PTV_FLAT-ALL,-0.001350599835750893,0.0021680071197283006,0.0008121245449173031,0.001350599835750893,0.0008121245449173031,0.0021680071197283006
30,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2701,0.0,66533.37809097665,8.0,89742.9289325634,10.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.0028788021587629053,-0.01798147622836055,0.023364431443885305,0.0028788021587629053,0.023364431443885305,0.01798147622836055
31,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2702,0.0,67019.48054198179,8.0,42231.74218177367,5.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.012170961310334683,0.008418301994202793,-0.031012942075621698,0.012170961310334683,0.031012942075621698,0.008418301994202793
32,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2703,3.637978807091713e-12,65975.14623847512,8.0,54947.792175916526,6.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.013444446934755105,0.005191987465659853,-0.014907500279161302,0.013444446934755105,0.014907500279161302,0.005191987465659853
33,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2704,3.637978807091713e-12,64892.56058656822,8.0,72981.0491138811,8.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.006210660486665298,-0.014116823539457424,0.0036881411635412004,0.006210660486665298,0.0036881411635412004,0.014116823539457424
34,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2705,3.637978807091713e-12,68957.10016494754,8.0,60976.55650685553,7.000000000000001,GB-INKJET_PRINTING_DEVICES-ALL,-0.012883164640697387,-0.008275963326688895,-0.011478576372716397,0.012883164640697387,0.011478576372716397,0.008275963326688895
35,tbats,GB,INKJET_PRINTING_DEVICES,ALL,2706,3.637978807091713e-12,68571.31542094372,8.0,34766.45480121216,4.0,GB-INKJET_PRINTING_DEVICES-ALL,-0.028790598006893015,0.02370666304352026,-0.0449508233566355,0.028790598006893015,0.0449508233566355,0.02370666304352026
36,tbats,GB,MONITORS,ALL,2701,0.0,168804.5426688776,22.0,198443.37401073694,23.0,GB-MONITORS-ALL,0.0009835878708658041,0.00024565981107560475,0.015425021941032499,0.0009835878708658041,0.015425021941032499,0.00024565981107560475
37,tbats,GB,MONITORS,ALL,2702,0.0,167153.05226564035,22.0,209038.33662247326,24.0,GB-MONITORS-ALL,0.010594573373974292,0.003682185085485179,0.023993836793954615,0.010594573373974292,0.023993836793954615,0.003682185085485179
38,tbats,GB,MONITORS,ALL,2703,0.0,165167.81150513655,21.0,169712.44744468323,20.0,GB-MONITORS-ALL,-0.0159363656922816,0.042813281331489816,-0.016120164513361998,0.0159363656922816,0.016120164513361998,0.042813281331489816
39,tbats,GB,MONITORS,ALL,2704,0.0,161100.5502838013,21.0,218647.48586474027,28.000000000000004,GB-MONITORS-ALL,0.031081336647186805,0.011856918621600598,0.0589500443443122,0.031081336647186805,0.0589500443443122,0.011856918621600598
40,tbats,GB,MONITORS,ALL,2705,0.0,158794.83537821504,21.0,252875.03606326127,33.0,GB-MONITORS-ALL,0.0447657678072932,0.038757275165524796,0.0952308303026104,0.0447657678072932,0.0952308303026104,0.038757275165524796
41,tbats,GB,MONITORS,ALL,2706,0.0,156290.21840083983,21.0,195035.6020144419,24.0,GB-MONITORS-ALL,0.020777167320719492,0.04179164139692437,0.032286136783189,0.020777167320719492,0.032286136783189,0.04179164139692437
42,tbats,GB,POINTING_DEV,ALL,2701,0.0,15980.0,1.0,26741.108940880025,2.0,GB-POINTING_DEV-ALL,0.001326966440957103,-0.0216193825694795,0.0071637018897465,0.001326966440957103,0.0071637018897465,0.0216193825694795
43,tbats,GB,POINTING_DEV,ALL,2702,0.0,15764.0,1.0,25288.31486511411,2.0,GB-POINTING_DEV-ALL,0.0004804775898963054,0.0031659458313997003,0.0063696857436976,0.0004804775898963054,0.0063696857436976,0.0031659458313997003
44,tbats,GB,POINTING_DEV,ALL,2703,0.0,15543.0,1.0,-7594.036786864133,-1.0,GB-POINTING_DEV-ALL,-0.008761314954063099,-0.06643143308020799,-0.0064433141020698,0.008761314954063099,0.0064433141020698,0.06643143308020799
45,tbats,GB,POINTING_DEV,ALL,2704,0.0,15282.0,1.0,12199.86053821657,1.0,GB-POINTING_DEV-ALL,-0.0017847510597555905,-0.0313839555184052,-0.0023350947694959004,0.0017847510597555905,0.0023350947694959004,0.0313839555184052
46,tbats,GB,POINTING_DEV,ALL,2705,0.0,15203.0,1.0,2432.8602175602864,0.0,GB-POINTING_DEV-ALL,-0.0028386654348032114,-0.07234393592258591,-0.0020624675304632004,0.0028386654348032114,0.0020624675304632004,0.07234393592258591
47,tbats,GB,POINTING_DEV,ALL,2706,0.0,15027.0,1.0,14650.547119850082,1.0,GB-POINTING_DEV-ALL,-0.001076497789150005,-0.0327723897251779,-0.00040897970650210017,0.001076497789150005,0.00040897970650210017,0.0327723897251779
48,tbats,NO,MOBILE_COMPUTING,ALL,2701,0.0,58246.0,42.0,66972.86125234625,47.0,NO-MOBILE_COMPUTING-ALL,0.006100666421257811,-0.0025904343667784158,0.03545726127248419,0.006100666421257811,0.03545726127248419,0.0025904343667784158
49,tbats,NO,MOBILE_COMPUTING,ALL,2702,0.0,59036.0,43.0,74043.2266632184,55.00000000000001,NO-MOBILE_COMPUTING-ALL,0.0497865380630369,-0.26540701598977035,0.0364489280095183,0.0497865380630369,0.0364489280095183,0.26540701598977035
50,tbats,NO,MOBILE_COMPUTING,ALL,2703,0.0,59042.0,43.0,66278.35542311297,47.0,NO-MOBILE_COMPUTING-ALL,0.04516575637641909,-0.2273273759037166,0.025534890063584698,0.04516575637641909,0.025534890063584698,0.2273273759037166
51,tbats,NO,MOBILE_COMPUTING,ALL,2704,0.0,59059.0,44.0,59059.44504604777,42.0,NO-MOBILE_COMPUTING-ALL,0.012230351923150196,-0.2691265416145401,-0.0145076994305251,0.012230351923150196,0.0145076994305251,0.2691265416145401
52,tbats,NO,MOBILE_COMPUTING,ALL,2705,0.0,57704.0,43.0,71282.72404810795,51.0,NO-MOBILE_COMPUTING-ALL,0.04046670071458541,-0.3345122121983524,0.0563609812598783,0.04046670071458541,0.0563609812598783,0.3345122121983524
53,tbats,NO,MOBILE_COMPUTING,ALL,2706,0.0,56371.0,42.0,76627.46990515394,56.99999999999999,NO-MOBILE_COMPUTING-ALL,0.060093032464263785,-0.37030370404791646,0.1048991421853127,0.060093032464263785,0.1048991421853127,0.37030370404791646
54,tbats,NO,PTV_FLAT,ALL,2701,0.0,4485.0,2.0,4534.39821525715,2.0,NO-PTV_FLAT-ALL,-0.0049623885517336985,0.005682326355615108,-0.0003522809650443005,0.0049623885517336985,0.0003522809650443005,0.005682326355615108
